Participant,Vowel,F1 (Hz),F2 (Hz),F3 (Hz),t1_ph,t2_ph,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,Gender
p120,a,796.3938740174716,1395.5965953566538,2669.871831124568,106.44,106.51,0.07000000000000739,106.36,107.18,marbete,False,False,m,rf,Female
p120,a,840.242893581718,1536.0356587399112,3266.2563916092768,116.041,116.101,0.060000000000002274,115.991,116.781,vacante,False,False,b,k,Female
p120,a,961.7703724352465,1423.0424428684055,3622.4383883903615,116.211,116.301,0.09000000000000341,115.991,116.781,vacante,False,False,k,n,Female
p120,a,786.1736383378988,1622.9505656674262,2351.5236686835965,118.688,118.758,0.06999999999999318,118.628,119.278,galvano,False,False,G,l,Female
p120,a,902.8553980935546,1549.903467804801,3595.0318378390148,118.898,119.008,0.10999999999999943,118.628,119.278,galvano,False,False,b,n,Female
p120,a,801.1953191474478,1841.9042753001086,2797.5330566030766,122.563,122.623,0.060000000000002274,122.293,122.813,comerás,False,False,rf,s,Female
p120,a,781.4918754154788,1622.1502445459512,2088.446474375301,122.843,122.943,0.09999999999999433,122.843,123.273,apio,True,False,sp,p,Female
p120,a,759.3123278463879,1733.8552398780453,2589.635743547959,125.005,125.085,0.0799999999999983,124.965,125.505,vacío,False,False,b,s,Female
p120,a,704.3877546188415,1554.2932775033833,2205.5079763570334,127.147,127.207,0.05999999999998806,127.107,127.647,valija,False,False,b,l,Female
p120,a,691.1743825686979,1765.7590814120913,2182.8770909992663,127.447,127.647,0.20000000000000284,127.107,127.647,valija,False,True,x,sp,Female
p120,a,908.7879140383992,1664.4201288701415,2303.1645447589044,129.578,129.748,0.1699999999999875,129.09799999999998,129.748,ceja,False,True,x,sp,Female
p120,a,982.4423787726064,1622.9796873784549,2500.615739880297,130.784,130.914,0.12999999999999545,130.784,131.364,azul,True,False,sp,T,Female
p120,a,815.8501281295323,1148.3859986074287,2558.090929499701,132.297,132.377,0.0800000000000125,132.237,132.887,vapor,False,False,b,p,Female
p120,a,750.5270536998128,1639.0215863858114,2650.268403986916,140.974,141.034,0.060000000000002274,140.844,141.564,baliza,False,False,b,l,Female
p120,a,922.3578998963319,1603.317986155222,2746.485641721087,141.384,141.564,0.18000000000000682,140.844,141.564,baliza,False,True,s,sp,Female
p120,a,843.9863688411839,1779.1476875961746,2801.73100307902,142.891,143.001,0.11000000000001364,142.83100000000005,143.33100000000005,banda,False,False,b,n,Female
p120,a,879.4742258445407,1750.7509585694684,2624.8532724711336,143.121,143.33100000000005,0.20999999999997954,142.83100000000005,143.33100000000005,banda,False,True,d,sp,Female
p120,a,653.1901429057452,923.7824707605313,2435.305464884897,144.817,144.937,0.12000000000000455,144.767,145.497,casual,False,False,k,s,Female
p120,a,770.7985222761058,1725.4257424553446,2652.272706102832,147.487,147.567,0.0800000000000125,147.347,148.227,salvación,False,False,s,l,Female
p120,a,753.6613693076753,1691.4909851121881,2668.3168588907424,147.67700000000005,147.737,0.060000000000002274,147.347,148.227,salvación,False,False,b,s,Female
p120,a,934.0387256879044,1605.9879966169526,3610.8213683494255,158.10299999999995,158.203,0.09999999999999433,157.863,158.493,ventaja,False,False,t,x,Female
p120,a,993.9273866491859,1680.4419149927048,3050.591999064388,158.333,158.493,0.1599999999999966,157.863,158.493,ventaja,False,True,x,sp,Female
p120,a,962.3725070454559,1537.9669783028103,3523.277645075413,162.04,162.11,0.0700000000000216,161.92,163.05,vandalismo,False,False,b,n,Female
p120,a,825.5186195008155,1295.3206673723219,1950.1812823266528,162.25,162.31,0.060000000000002274,161.92,163.05,vandalismo,False,False,d,l,Female
p120,a,891.0947459923727,1690.6148166379237,2418.3908096988644,171.648,171.72799999999995,0.0800000000000125,171.428,172.488,velatorio,False,False,l,t,Female
p120,a,789.7833858784569,1621.464586174927,1822.818831340385,178.60299999999995,178.703,0.09999999999999433,178.513,179.003,charcos,False,False,tS,rf,Female
p120,a,736.757539981839,1740.87057531994,3451.8912336121252,179.253,179.32299999999995,0.0700000000000216,179.003,179.843,olvidados,False,False,D,D,Female
p120,a,798.7527041245169,1315.1257986823955,1623.4028456672595,182.008,182.068,0.060000000000002274,181.788,182.388,convalecer,False,False,V,l,Female
p120,a,870.3902139423686,1407.1677425520345,2697.1267567786795,184.696,184.736,0.039999999999992035,184.636,185.386,bajeza,False,False,b,x,Female
p120,a,805.8007482037782,1817.3852216919406,3254.0398029336134,185.126,185.386,0.2599999999999909,184.636,185.386,bajeza,False,True,T,sp,Female
p120,a,1001.708657807442,1782.965319435064,4002.1860510917513,193.202,193.342,0.14000000000001478,193.202,194.132,alboroto,True,False,sp,l,Female
p120,a,993.1292451988768,1852.5683724705787,3782.546988723095,199.302,199.432,0.12999999999999545,199.242,199.782,base,False,False,b,s,Female
p120,a,769.0760047187136,1789.946600888406,1993.3162961204068,201.42,201.46,0.040000000000020464,201.33,201.95,naranjas,False,False,n,rf,Female
p120,a,983.6382366205528,1646.3012919661085,2794.925715624103,201.52,201.63,0.10999999999998522,201.33,201.95,naranjas,False,False,rf,ng,Female
p120,a,908.1872423972787,1688.0759384134255,2634.261361661385,201.79,201.85,0.060000000000002274,201.33,201.95,naranjas,False,False,x,s,Female
p120,a,776.6526654848578,1278.5851559741134,2639.700715017421,201.95,202.02,0.0700000000000216,201.95,202.73,amargas,True,False,s,m,Female
p120,a,931.9023533249936,1410.4984042699252,3038.8903650875873,202.1,202.18,0.0800000000000125,201.95,202.73,amargas,False,False,m,rf,Female
p120,a,872.9016046326946,1690.4289144748584,3957.993743661383,202.37,202.42,0.04999999999998295,201.95,202.73,amargas,False,False,G,s,Female
p120,a,856.4566981129376,1490.4372367833014,2763.451598165939,210.17,210.26,0.09000000000000341,210.11,210.74,cabaret,False,False,k,b,Female
p120,a,855.672948875954,1038.7136308720894,2652.0478180678283,210.32,210.38,0.060000000000002274,210.11,210.74,cabaret,False,False,b,rf,Female
p120,a,876.053902674828,984.9447646006752,2677.1519035707643,214.622,214.712,0.08999999999997499,214.572,215.052,vaca,False,False,b,k,Female
p120,a,747.3879934066972,1576.0546808262286,2822.9169675269336,219.157,219.197,0.039999999999992035,219.037,219.557,trabajas,False,False,rf,b,Female
p120,a,793.8438535730377,1189.3805713648974,2066.923554321434,219.267,219.327,0.060000000000002274,219.037,219.557,trabajas,False,False,b,x,Female
p120,a,979.3326173475374,1663.0296099774841,3033.127885230795,219.427,219.467,0.040000000000020464,219.037,219.557,trabajas,False,False,x,s,Female
p120,a,773.5157903232947,1426.3554109839392,2928.88050709514,219.557,219.627,0.0700000000000216,219.557,220.097,afuera,True,False,s,f,Female
p120,a,862.2969980418308,1547.6672452980927,3188.3834478101953,219.897,220.097,0.20000000000001705,219.557,220.097,afuera,False,True,rf,sp,Female
p120,a,843.342259759424,1439.4077286134425,2795.0599500932867,223.604,223.664,0.05999999999997385,223.544,224.234,vaciar,False,False,b,s,Female
p120,a,795.1297981121135,1785.943845599244,2844.2496838591273,223.884,223.984,0.10000000000002274,223.544,224.234,vaciar,False,False,j,rf,Female
p120,a,634.861999740271,998.2919294805445,2552.336035317557,225.432,225.572,0.14000000000001478,225.432,225.952,alba,True,False,sp,l,Female
p120,a,928.597554750054,1362.6402698650666,2978.476707392353,225.742,225.952,0.210000000000008,225.432,225.952,alba,False,True,b,sp,Female
p120,a,845.1297053294679,1720.3055774369755,2714.79350143522,229.736,229.796,0.060000000000002274,229.516,230.566,encadenado,False,False,k,D,Female
p120,a,760.5321193614699,1541.6013349304474,3113.2963639052837,229.996,230.036,0.039999999999992035,229.516,230.566,encadenado,False,False,n,D,Female
p120,a,743.6345214763423,1819.9043940554288,2962.603943659697,234.373,234.463,0.09000000000000341,234.053,234.883,brillante,False,False,L,n,Female
p120,a,821.9377298748561,1142.044047907479,2371.8938501622674,238.143,238.273,0.12999999999999545,237.783,238.473,general,False,False,rf,l,Female
p120,a,825.4781386654739,1541.1023953724955,2805.669664443727,243.748,243.798,0.05000000000001137,243.748,244.538,abánicos,True,False,s,b,Female
p120,a,911.2625151931613,1331.4521089619775,2066.390716871965,243.898,243.958,0.060000000000002274,243.748,244.538,abánicos,False,False,b,n,Female
p120,a,952.92438907418,1967.7426285349866,3388.164278214608,246.203,246.273,0.06999999999999318,246.153,246.653,vanidad,False,False,b,n,Female
p120,a,811.5601010210406,1610.9157570672048,2889.807327090956,246.483,246.653,0.1699999999999875,246.153,246.653,vanidad,False,True,D,sp,Female
p120,a,881.2539133660503,1245.042868370702,2626.639400591405,248.109,248.219,0.10999999999998522,248.049,248.519,vaso,False,False,b,s,Female
p120,a,783.6187117736778,1369.96751927355,2245.7547587615627,250.456,250.556,0.10000000000002274,250.456,251.116,alto,True,False,s,l,Female
p120,a,1044.0591463010373,1467.7381393248306,2713.155327308785,254.391,254.561,0.17000000000001592,253.981,254.561,vainilla,False,True,L,sp,Female
p120,a,606.1457564731404,1348.5732186819012,2333.059644188593,269.17400000000004,269.35400000000004,0.18000000000000682,269.134,271.274,carbohidratos,False,False,k,rf,Female
p120,a,933.6713573423227,1660.9609879624743,3263.0303668408283,270.154,270.274,0.12000000000000455,269.134,271.274,carbohidratos,False,False,rf,t,Female
p120,a,980.3396408861383,1752.3940422178187,3320.2321291847447,272.885,273.015,0.12999999999999545,272.565,273.265,señal,False,False,n~,l,Female
p120,a,1032.7911952750362,1837.9286382471162,3081.7579174211132,275.283,275.373,0.08999999999997499,275.193,275.623,lanas,False,False,l,n,Female
p120,a,981.4559155268283,1774.7884855467705,3045.168526066401,275.433,275.513,0.07999999999998407,275.193,275.623,lanas,False,False,n,s,Female
p120,a,727.9499242568828,1371.0198507810858,2999.658261068658,275.623,275.723,0.10000000000002274,275.623,276.413,anchas,True,False,s,n,Female
p120,a,762.166668741651,1141.7442531908484,2282.680703509902,280.41700000000003,280.497,0.08000000000004093,280.16700000000003,280.857,literatura,False,False,rf,t,Female
p120,a,1104.272572036569,1435.3266389116186,2299.77148504328,280.707,280.857,0.1500000000000341,280.16700000000003,280.857,literatura,False,True,rf,sp,Female
p120,a,745.9556575430278,1839.7752816423056,3093.9757068137737,283.014,283.084,0.06999999999999318,282.684,283.434,excavador,False,False,k,b,Female
p120,a,809.2882731976221,1158.1675498036384,1974.0223873495981,283.144,283.184,0.040000000000020464,282.684,283.434,excavador,False,False,b,D,Female
p120,a,819.7419249353102,1308.7029839809813,2641.908643364494,286.385,286.465,0.07999999999998407,286.255,287.095,válido,False,False,b,l,Female
p120,a,828.7001420479222,1886.347779233628,3020.5048383633416,295.664,295.724,0.060000000000002274,295.564,296.3040000000001,enanitos,False,False,n,n,Female
p120,a,804.3610433512773,1631.511217386322,3247.002427893375,301.135,301.255,0.12000000000000455,301.135,301.795,acabar,True,False,sp,k,Female
p120,a,754.8987848081987,1412.1354821470568,2122.3141581204513,301.345,301.405,0.05999999999994542,301.135,301.795,acabar,False,False,k,b,Female
p120,a,952.2546778926552,1680.2190252181772,3464.498271282899,301.575,301.605,0.030000000000029562,301.135,301.795,acabar,False,False,b,rf,Female
p120,a,799.2956691439618,1620.0971430893617,2868.111477988,313.213,313.323,0.1099999999999568,313.213,314.163,abastecer,True,False,sil,b,Female
p120,a,924.1600858093782,1491.722210630214,2930.3943203568797,313.393,313.483,0.09000000000003182,313.213,314.163,abastecer,False,False,b,s,Female
p120,a,1109.3754394561083,1692.1836250572235,3059.8630453221645,316.273,316.393,0.1199999999999477,316.273,316.913,abandonar,True,False,sp,b,Female
p120,a,557.9428565390614,900.4536875905542,1572.32415978174,316.453,316.543,0.09000000000003182,316.273,316.913,abandonar,False,False,b,n,Female
p120,a,851.6641878441638,1675.0502639822726,2922.0621620879188,316.783,316.863,0.07999999999998407,316.273,316.913,abandonar,False,False,n,rf,Female
p120,a,917.3750469566763,1581.935378977807,2320.6460139276096,319.427,319.637,0.20999999999997954,319.147,319.637,zona,False,True,n,sp,Female
p120,a,859.6316029633168,1238.974393758642,1973.0732204208082,324.381,324.461,0.08000000000004093,324.341,324.911,balada,False,False,b,l,Female
p120,a,953.8769573707622,1563.1998924701109,2363.279098614996,324.701,324.911,0.20999999999997954,324.341,324.911,balada,False,True,D,sp,Female
p120,a,969.2240628220476,1650.808675048981,2695.243479709652,326.756,326.886,0.1300000000000523,326.756,327.516,albino,True,False,sp,l,Female
p120,a,699.7464326223585,1269.3659610316913,2070.922105827746,331.13199999999995,331.202,0.06999999999999318,330.69199999999995,331.492,terminarás,False,False,n,rf,Female
p120,a,853.0669671321698,1671.386972676126,3737.609646828667,331.2519999999999,331.32199999999995,0.06999999999999318,330.69199999999995,331.492,terminarás,False,False,rf,s,Female
p120,a,954.6570920443066,1645.4042187105838,2484.267332121376,336.276,336.486,0.20999999999997954,335.736,336.486,revista,False,True,t,sp,Female
p120,a,702.1359414054054,1557.4269705547636,3441.128720721637,339.976,340.026,0.05000000000001137,339.606,340.146,nuestras,False,False,rf,s,Female
p120,a,727.0297367640433,1761.3850807476315,2611.6338801645306,340.426,340.506,0.07999999999998407,340.146,341.286,ubicaciones,False,False,k,T,Female
p120,a,804.04393023946,1610.9989587143314,2560.9286846816017,342.736,342.796,0.060000000000002274,342.676,343.246,vaquera,False,False,b,k,Female
p120,a,920.9892594393857,1683.8490361339236,2423.026323063321,343.056,343.246,0.18999999999999773,342.676,343.246,vaquera,False,True,rf,sp,Female
p120,a,726.1735246151227,1450.7519665109512,2638.55138102822,346.952,347.0019999999999,0.05000000000001137,346.582,347.432,socavar,False,False,k,b,Female
p120,a,779.8495195567077,1584.6029423927555,2517.629487395623,347.082,347.202,0.12000000000000455,346.582,347.432,socavar,False,False,b,rf,Female
p120,a,795.943723504105,1286.5277469370835,1699.5440664040937,350.77,350.89,0.12000000000000455,350.77,351.37,ancho,True,False,s,n,Female
p120,o,693.7634018502852,1174.2087422472855,2594.685322069061,0.58,0.91,0.3300000000000001,0.21,0.91,bajo,False,True,x,sp,Female
p120,o,558.3744766691676,1029.5033971169746,2924.8991280916857,3.924,4.0139999999999985,0.0900000000000003,3.864,4.414,zombi,False,False,T,m,Female
p120,o,836.6650540999602,1239.9976896602675,2802.667073796514,7.262,7.472,0.21000000000000085,6.812,7.472,básico,False,True,k,sp,Female
p120,o,458.80353144662473,720.3399557661098,2682.655203274808,14.533,14.663,0.13000000000000078,14.233,14.803,árbol,False,False,b,l,Female
p120,o,412.5331640622454,735.4828847632417,2659.7622445006477,21.218000000000004,21.328000000000007,0.10999999999999943,20.948,21.538,valor,False,False,l,rf,Female
p120,o,809.6864118345738,2162.4806001692086,2968.357935479789,23.539,23.729,0.18999999999999773,23.009,23.729,arbusto,False,True,t,sp,Female
p120,o,594.3648846208182,2249.238786307613,3718.3616524003664,35.257,35.317,0.060000000000002274,34.397,35.407,valuación,False,False,j,n,Female
p120,o,581.4182273280035,903.7728928401747,2438.1089345979185,42.262,42.312,0.04999999999999717,42.022,43.232,barometro,False,False,rf,m,Female
p120,o,683.0739431402968,1126.0241139258044,2708.9125414206314,42.782,43.232,0.4500000000000029,42.022,43.232,barometro,False,True,rf,,Female
p120,o,470.1318777230831,808.2435372574762,2503.938005508219,46.017,46.107,0.0899999999999963,45.727,46.357,carbono,False,False,b,n,Female
p120,o,792.9121172144706,1863.52955399133,2992.298699499865,46.187,46.357,0.1700000000000017,45.727,46.357,carbono,False,True,n,sp,Female
p120,o,905.3672575719763,2135.911851329791,3178.443528770101,48.137,48.287,0.14999999999999858,47.737,48.287,cero,False,True,rf,sp,Female
p120,o,541.5723883810507,819.8191609795767,2782.939140545953,50.169,50.32899999999999,0.1600000000000037,49.789,50.32899999999999,pisco,False,True,k,sp,Female
p120,o,526.8316087669901,753.4933542642627,2408.059620340898,51.76600000000001,51.83600000000001,0.07000000000000027,51.666,52.26600000000001,lógica,False,False,l,x,Female
p120,o,566.7196171357189,1010.4606057606018,3618.499501146201,59.74800000000001,59.828,0.0800000000000054,59.428,60.24800000000001,zigoto,False,False,G,t,Female
p120,o,736.236658327191,1153.6603564883692,2881.093170490134,59.958,60.24800000000001,0.28999999999999915,59.428,60.24800000000001,zigoto,False,True,t,sp,Female
p120,o,468.8900441914759,2255.504827864025,3904.0582209904505,61.90600000000001,61.956,0.05000000000000426,61.51600000000001,62.506,vacaciones,False,False,j,n,Female
p120,o,395.42365536337786,835.2780717103882,2815.27777665554,63.944,64.074,0.12999999999999545,63.664,64.184,balcón,False,False,k,ng,Female
p120,o,539.3245599883915,750.2491675551323,2868.6279589902315,68.82300000000001,68.913,0.09000000000000341,68.763,69.223,boca,False,False,b,k,Female
