Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
s053,o,405.3328292500524,1594.0263579875802,3043.479101042335,442.71701565108566,1621.9820140095858,3081.3420168149305,347.55785729714427,1509.0864012966672,3177.419720305883,Female,DIMEx100,3.364,3.417,textgrids/dime/s05346.TextGrid,0.052999999999999936,2.772,3.453,información,False,False,i,n
s053,e,338.94169030100073,1565.0523592148902,3008.622067296108,262.39402621275934,1875.7937898817654,2966.3472443822225,400.69700770338983,1585.629559678157,3113.8678659333873,Female,DIMEx100,3.531,3.567,textgrids/dime/s05346.TextGrid,0.03600000000000003,3.453,4.164,geográfica,False,False,x,o
s053,o,420.76200620078106,1285.7540327359975,2850.5751525011974,438.8892220339572,1343.8248762515582,2872.743289418926,393.38488606855486,1177.5718783653126,3184.507893480027,Female,DIMEx100,3.567,3.622,textgrids/dime/s05346.TextGrid,0.054999999999999716,3.453,4.164,geográfica,False,False,e,g
s053,a,729.9641684158634,1841.6733668989327,2961.20485553421,670.0993555958934,1834.238897780426,2960.2493517321186,355.69208284967965,1787.6736502316412,2737.6866663040055,Female,DIMEx100,3.735,3.836,textgrids/dime/s05346.TextGrid,0.10099999999999998,3.453,4.164,geográfica,False,False,r(,f
s053,i,1540.8346760885806,2882.7719533950744,3394.7535774030066,501.9961143150669,2551.8892071949545,2926.8399144415216,284.9457133152299,2673.27337872229,3228.52287165977,Female,DIMEx100,3.911,3.975,textgrids/dime/s05346.TextGrid,0.06400000000000006,3.453,4.164,geográfica,False,False,f,k
s053,a,976.2729404386596,2228.181393732753,3497.5519340414335,845.6092497635718,2122.576504305939,3143.264136307535,1105.2214846475415,1898.0715861599203,3258.4242095474556,Female,DIMEx100,4.067,4.164,textgrids/dime/s05346.TextGrid,0.09699999999999953,3.453,4.164,geográfica,False,True,k,.sil
s053,u,287.3832231714109,871.4478559378348,2479.5363401096347,642.6186244056805,2057.4340302114388,3616.441533251321,295.61390382366295,1020.2168292317796,2886.3999865901606,Female,DIMEx100,0.064,0.155,textgrids/dime/s05347.TextGrid,0.091,0.064,0.202,un,True,False,,n
s053,o,532.2671114763099,1281.6251766416506,3219.605114175783,453.83734616818185,1242.3738245480251,3126.5718164285413,539.2331002945211,1331.0746439249674,3218.2219933665338,Female,DIMEx100,0.276,0.35,textgrids/dime/s05347.TextGrid,0.07399999999999995,0.202,0.474,sólo,False,False,s,l
s053,o,402.0531032893604,1306.5753420785095,2379.1904869793743,433.6979739352513,1373.5117564166085,3349.323166565958,362.06371872132735,1240.6295464134969,2847.130014383193,Female,DIMEx100,0.41,0.474,textgrids/dime/s05347.TextGrid,0.064,0.202,0.474,sólo,False,True,l,m
s053,i,277.03942836057416,2747.2438098374155,2909.465027884939,275.7815510665264,2654.590672403545,3133.780258560744,282.6206813954511,2673.8136673776335,3274.120341608183,Female,DIMEx100,0.564,0.617,textgrids/dime/s05347.TextGrid,0.05300000000000005,0.474,0.865,miembro,False,False,m,e
s053,e,320.26274209960917,2331.1998200759563,3054.0289138612516,302.18325243845885,2525.866806429402,3113.5807456391967,335.5849231312433,2072.298338379408,2892.0389393397754,Female,DIMEx100,0.617,0.683,textgrids/dime/s05347.TextGrid,0.06600000000000006,0.474,0.865,miembro,False,False,i,m
s053,o,557.3582297797564,1608.1515901005423,3120.302061132126,553.9667063494436,1598.4035515502246,3009.5154238968034,552.3907524820937,1647.7910431697594,3145.833284699243,Female,DIMEx100,0.823,0.865,textgrids/dime/s05347.TextGrid,0.04200000000000004,0.474,0.865,miembro,False,True,r(,d
s053,e,516.154236978338,2060.799336760397,3084.174172313217,537.7568928336917,1916.4411755518688,3101.783621067625,435.69354340912724,2109.0648086525684,2904.6024415480556,Female,DIMEx100,0.915,0.989,textgrids/dime/s05347.TextGrid,0.07399999999999995,0.865,0.989,de,False,True,d,k
s053,a,732.8717776794899,1622.4920766573773,2973.9721133627068,687.2063274603398,1656.5007809012855,2869.542542426301,728.1802416315859,1613.4496714371794,3009.7552100084267,Female,DIMEx100,1.106,1.175,textgrids/dime/s05347.TextGrid,0.06899999999999995,0.989,1.293,cada,False,False,k,d
s053,a,725.1878604665423,1813.3860585249988,3070.3793825712983,757.086011098752,1718.4701567058953,3055.0124023226476,617.4131901557504,1754.7788976191093,3116.2930204778568,Female,DIMEx100,1.229,1.293,textgrids/dime/s05347.TextGrid,0.06399999999999983,0.989,1.293,cada,False,True,d,g
s053,u,437.1993206170917,1192.5215818238162,2765.8722402191293,427.26031570651566,1426.1792361278426,2808.6422218443076,428.4642311132232,1157.4669669196724,2722.967182070086,Female,DIMEx100,1.403,1.448,textgrids/dime/s05347.TextGrid,0.04499999999999993,1.293,1.601,grupo,False,False,r(,p
s053,o,442.30134513994807,980.1362289868328,2919.4434275666945,444.9548681136631,975.2482788533853,2770.031010544187,426.82730618901695,966.6971074226919,3039.228224299086,Female,DIMEx100,1.562,1.601,textgrids/dime/s05347.TextGrid,0.038999999999999924,1.293,1.601,grupo,False,True,p,p
s053,a,694.0745292798067,1499.340973098664,2788.6052320184153,689.702443519443,1374.4342872797288,2876.363658949917,591.3541996613938,1418.5348655987427,2112.0685732406546,Female,DIMEx100,1.703,1.749,textgrids/dime/s05347.TextGrid,0.04600000000000004,1.601,2.558,participante,False,False,p,r(
s053,i,335.0940499103022,2576.889975087906,3007.780184852038,326.49348632279094,2344.7063890424697,2944.9024993314856,335.45166347631516,2578.1541880913974,3046.8126166063007,Female,DIMEx100,1.888,1.938,textgrids/dime/s05347.TextGrid,0.050000000000000044,1.601,2.558,participante,False,False,t,s
s053,i,268.9223112427632,2775.374794925035,3000.3101576903637,920.4791078024514,2732.198909535887,3409.8287001710505,314.1242841017104,2505.760521383274,3158.606361763492,Female,DIMEx100,2.024,2.073,textgrids/dime/s05347.TextGrid,0.04899999999999993,1.601,2.558,participante,False,False,s,p
s053,a,762.523179808373,1733.510497956888,3242.281349842104,799.6026628217422,1739.6968746697885,3101.779314640857,789.0263661934488,1800.3820654268816,3267.7371425444235,Female,DIMEx100,2.219,2.314,textgrids/dime/s05347.TextGrid,0.0950000000000002,1.601,2.558,participante,False,False,p,n
s053,e,534.674063334084,2300.154676150289,3182.765288554858,523.7651021672715,2234.891560450972,3096.0471369970805,525.6675217811376,2366.4946491770243,3139.4684050605692,Female,DIMEx100,2.471,2.558,textgrids/dime/s05347.TextGrid,0.08699999999999974,1.601,2.558,participante,False,True,t,.sil
s053,e,593.836480580646,2650.4867257557253,3260.5310449076724,390.3486154177697,2631.971219889491,3195.746070255912,271.3218269076644,570.5970270256175,2699.2333553625076,Female,DIMEx100,2.655,2.74,textgrids/dime/s05347.TextGrid,0.08500000000000041,2.655,2.781,en,True,False,.sil,n
s053,a,841.4185439137334,1932.0450487470684,2997.6835736862677,802.9176272591681,2023.9293038391243,3096.1341114207207,815.1805876295927,1796.760039604387,3047.0442632982154,Female,DIMEx100,2.822,2.931,textgrids/dime/s05347.TextGrid,0.10899999999999999,2.781,2.931,la,False,True,l,r
s053,e,413.6266330951548,2148.2289389452244,2994.095855092849,456.79482116452544,1797.0179083582016,2917.781608692905,326.0569680381788,2118.6014027402616,2996.5984785999394,Female,DIMEx100,3.011,3.137,textgrids/dime/s05347.TextGrid,0.1259999999999999,2.931,3.137,red,False,True,r,.sil
s053,e,401.056756382537,2262.6650257457995,2976.7287392418216,304.48037575529094,2287.6423391735634,2919.2275014659526,316.2112063898379,2277.9239548373334,2981.0737132095137,Female,DIMEx100,0.052,0.125,textgrids/dime/s05348.TextGrid,0.07300000000000001,0.052,0.185,en,True,False,,n
